,cluster,NPP,Light,SO2,NO2,LSTV,X,Y,code,yTest,yPred
103,0,41.4000015259,0.0,5.6079454422,206.316955566,-737.3125,-1121314.34055,3162055.49709,0,0.0,3136.63096161
104,0,0.0,0.0,7.98608970642,156.929504395,-5049.1875,-1211314.34055,3292055.49709,0,0.0,2144.09178586
105,0,0.0,0.0,9.18130302429,154.059539795,4336.8125,-2191314.34055,3912055.49709,0,0.0,-890.018639766
106,0,560.899963379,7.0,0.0,564.030822754,-3453.0,418685.659452,3342055.49709,0,111516.585311,27086.203449
107,0,546.899963379,0.0,57.9666748047,393.339416504,7531.125,-361314.340548,2842055.49709,0,2865.26366432,7510.06205415
108,0,267.299987793,0.0,0.0,118.419776917,-3137.1875,-1041314.34055,3252055.49709,0,0.0,3307.27447166
109,0,209.799987793,0.0,0.0,302.391418457,-680.0625,858685.659452,4862055.49709,0,1317.55009311,3216.04663455
110,0,60.7000007629,0.0,0.0,240.752868652,6532.3125,-1641314.34055,4272055.49709,0,0.0,-13.3033898964
111,0,193.199996948,0.0,1.95961534977,286.452850342,-180.0625,818685.659452,4872055.49709,0,0.0,2934.82251372
112,0,83.0,0.0,21.928319931,582.052368164,-281.75,18685.6594516,4212055.49709,0,0.0,4771.23618738
113,0,0.0,0.0,3.81501746178,97.5370407104,702.0,-691314.340548,4272055.49709,0,0.0,132.735508476
114,0,162.0,0.0,4.8194026947,263.090484619,-5484.8125,-941314.340548,4752055.49709,0,0.0,272.061988423
115,0,0.0,0.0,0.0,188.314163208,3644.5625,-1611314.34055,4212055.49709,0,0.0,-408.120105243
116,0,0.0,0.0,0.0,0.0,0.0,1508685.65945,2562055.49709,0,0.0,7068.04408308
117,0,329.399993896,0.0,120.639541626,2919.80737305,672.8125,648685.659452,3942055.49709,0,7986.34824911,22214.0091436
118,0,91.5999984741,0.0,6.69381523132,163.112380981,18054.6875,-571314.340548,3792055.49709,0,0.0,2291.00544266
119,0,122.499992371,0.0,0.0,210.16619873,5965.3125,-781314.340548,3582055.49709,0,0.0,3006.4673331
120,0,350.099975586,0.0,276.071533203,5525.29589844,-287.8125,938685.659452,3972055.49709,0,28077.2551102,38677.8342687
121,0,195.399993896,0.0,0.0,529.089904785,2163.1875,828685.659452,4612055.49709,0,5017.6732702,5325.35191168
122,0,370.399993896,0.0,1.01176595688,620.512145996,-3287.5,1828685.65945,5392055.49709,0,0.0647400005837,6122.56120525
123,0,529.199951172,0.0,32.5429611206,1747.47692871,-750.6875,1608685.65945,4542055.49709,0,2027.16307852,15906.8833479
124,0,878.099975586,0.0,7.36024332047,229.306793213,-890.5625,-481314.340548,2622055.49709,0,711.264448072,8600.29622031
125,0,0.0,0.0,0.0,110.768577576,-7033.5,-2141314.34055,4112055.49709,0,0.0,-1512.84478821
126,0,0.0,0.0,0.0,260.996154785,1180.125,-1891314.34055,4502055.49709,0,0.0,-1050.28595309
127,0,574.899963379,0.0,6.4309630394,359.435852051,3500.375,38685.6594516,3562055.49709,0,2415.60838075,6866.22411808
128,0,161.199996948,0.0,3.28375458717,159.154632568,1562.125,-811314.340548,3352055.49709,0,0.0,3267.48608109
129,0,389.799987793,0.0,0.0,864.116088867,7404.625,488685.659452,3572055.49709,0,5603.8178919,10452.8767242
130,0,296.099975586,11.0,394.297363281,7030.62597656,-451.375,818685.659452,3822055.49709,0,40480.143806,75299.0502598
131,0,359.699981689,0.0,1.58785152435,464.599700928,5434.1875,-1861314.34055,4852055.49709,0,312.302100931,823.520805071
132,0,0.0,0.0,0.0,536.534240723,2519.75,-1361314.34055,4662055.49709,0,202.435618085,1264.624519
133,0,581.099975586,0.0,37.2289505005,870.721862793,2278.25,288685.659452,3242055.49709,0,18986.6573043,11201.1849903
134,0,630.700012207,10.0,1.15720748901,372.745758057,7071.25,-441314.340548,2722055.49709,0,53235.5096448,33835.614776
135,0,388.199981689,0.0,0.0,255.340026855,11458.5625,-1111314.34055,3032055.49709,0,0.0,5167.90132043
136,0,508.600006104,0.0,52.6831130981,514.497009277,15425.5,-391314.340548,2762055.49709,0,203.176299451,8455.49534237
137,0,110.699996948,0.0,0.0,150.4480896,7174.125,-481314.340548,3832055.49709,0,2946.42037965,2376.71037008
138,0,563.699951172,0.0,76.4808197021,931.842041016,4515.875,-1314.34054837,2942055.49709,0,3174.23060803,11352.0821643
139,0,799.200012207,0.0,21.4127616882,430.040618896,1205.125,-221314.340548,2532055.49709,0,17395.2467029,10140.6896783
140,0,383.199981689,0.0,0.0,1913.57714844,-1688.125,1748685.65945,5112055.49709,0,164.207879047,15760.4030402
141,0,67.3000030518,0.0,1.56819605827,116.825721741,13906.5,-2141314.34055,3462055.49709,0,0.0,412.254843245
142,0,505.100006104,0.0,55.0124092102,1445.54492188,3562.375,428685.659452,3792055.49709,0,10864.1519188,13526.4122778
143,0,371.999969482,0.0,0.0,434.262695313,-4291.375,1218685.65945,5382055.49709,0,0.0,3954.80210102
144,0,379.599975586,12.0,292.889190674,6519.74072266,592.0,848685.659452,4142055.49709,0,69301.2059762,75184.6727243
145,0,131.699996948,0.0,1.1891285181,483.990692139,6477.625,-1801314.34055,4872055.49709,0,1261.42646083,182.576017796
146,0,90.3000030518,0.0,18.7362918854,188.444671631,675.25,-1131314.34055,3512055.49709,0,0.0,2126.32828225
147,0,256.399993896,0.0,25.4648723602,1002.70678711,177.0625,408685.659452,4012055.49709,0,1404.15118922,9360.73439897
148,0,0.0,0.0,0.0,251.586425781,-147.8125,-1981314.34055,4232055.49709,0,0.0,-579.617755383
149,0,738.799987793,0.0,57.6209259033,2114.02148438,-966.0625,808685.659452,2942055.49709,0,7767.15236891,21667.4716083
150,0,1363.29992676,0.0,9.28231048584,395.779785156,837.625,-431314.340548,2332055.49709,0,1257.40553012,12286.2071239
151,0,56.0999984741,0.0,0.0,82.1628341675,4344.75,-1171314.34055,3992055.49709,0,0.0,265.637437549
152,0,0.0,0.0,0.0,129.573516846,4569.25,-1661314.34055,3102055.49709,0,0.0,1879.07017457
153,0,208.5,0.0,7.30458831787,169.231369019,-2961.375,-691314.340548,3202055.49709,0,0.0,3999.68863483
154,0,310.099975586,0.0,3.34508442879,475.968139648,638.6875,1338685.65945,5292055.49709,0,6992.40861958,4390.06216628
155,0,798.699951172,0.0,0.0,481.865905762,109526.5625,178685.659452,2322055.49709,0,4950.80230952,12116.4667603
156,0,0.0,0.0,0.0,260.996154785,-224.4375,-1881314.34055,4512055.49709,0,0.0,-1062.89644792
157,0,0.0,0.0,4.83358430862,653.697814941,1331.0625,-1531314.34055,4602055.49709,0,7415.86197697,1907.17991444
158,0,0.0,0.0,0.0,149.517120361,-4445.625,-1791314.34055,3952055.49709,0,0.0,-314.551599413
159,0,82.0999984741,0.0,3.29314231873,161.945495605,-528.0,-1241314.34055,3422055.49709,0,0.0,2177.99739422
160,0,0.0,0.0,0.0,0.0,0.0,538685.659452,4762055.49709,0,0.0,125.704821316
161,0,0.0,0.0,0.0,137.132278442,-17864.875,-2101314.34055,4092055.49709,0,0.0,-1240.03578896
162,0,0.0,0.0,0.0,180.480880737,197924.875,-2071314.34055,3352055.49709,0,0.0,1360.3800943
163,0,107.999992371,7.0,0.0,234.212051392,-2627.375,-1931314.34055,4192055.49709,0,234.0975916,17514.535354
164,0,143.899993896,0.0,0.0,188.580429077,3619.5625,-1431314.34055,3242055.49709,0,0.0,2802.9280166
165,0,0.0,0.0,0.0,281.293273926,2855.5,-391314.340548,4352055.49709,0,0.0,1716.86844835
166,0,387.099975586,0.0,97.4850845337,2868.78125,-572.5,858685.659452,3492055.49709,0,19512.29621,23814.6870537
167,0,512.699951172,0.0,83.7354125977,3710.95800781,-7306.0,318685.659452,3622055.49709,0,26177.9290759,29166.4951911
168,0,324.5,0.0,0.0,288.015991211,4022.25,-1191314.34055,5262055.49709,0,0.0,-531.843504043
169,0,34.7999992371,0.0,0.0,167.951171875,-840.6875,-1001314.34055,3632055.49709,0,0.0,1928.71012208
170,0,570.599975586,0.0,46.9695930481,1315.36730957,-712.3125,1218685.65945,3032055.49709,0,835.068999566,16037.8138138
171,0,145.099990845,0.0,25.4558963776,771.601135254,2942.5,-21314.3405484,3982055.49709,0,511.544480558,6786.55704121
172,0,292.999969482,0.0,0.0,306.474273682,1137.4375,1158685.65945,5202055.49709,0,1071.01669913,3149.8320194
173,0,801.0,0.0,17.2865180969,2235.57373047,2614.125,1468685.65945,3172055.49709,0,9957.25974131,23704.132342
174,0,460.299987793,0.0,132.660888672,3430.58325195,3756.5,518685.659452,3712055.49709,0,24754.126034,26462.9156742
175,0,709.799987793,0.0,0.0,636.349853516,2905.375,538685.659452,2272055.49709,0,16720.1745874,13333.1748447
176,0,552.599975586,0.0,0.0,1304.3425293,-1565.8125,218685.659452,3732055.49709,0,988.286516061,13282.7002192
177,0,301.0,36.0,61.202583313,2988.54443359,10841.8125,698685.659452,4242055.49709,0,110548.476883,113534.365121
178,0,0.0,0.0,0.0,0.0,0.0,1498685.65945,3322055.49709,0,3655.02752006,5157.10860853
179,0,220.0,0.0,0.0,334.36050415,611.4375,948685.659452,4902055.49709,0,63.9792165674,3512.86679479
180,0,316.600006104,16.0,300.678588867,5483.53515625,-3720.0625,1138685.65945,4092055.49709,0,22597.5230848,78282.7247398
181,0,0.0,0.0,0.0,119.067352295,-7235.5625,-581314.340548,3012055.49709,0,13062.4620304,3627.15849722
182,0,210.099990845,0.0,0.0,388.344238281,5885.0625,-1651314.34055,5212055.49709,0,1123.59997351,-808.200416174
183,0,0.0,0.0,0.0,248.382644653,-1357.1875,-2001314.34055,4212055.49709,0,0.0,-584.280912756
184,0,1455.5,0.0,23.101940155,390.634765625,108934.875,-571314.340548,2382055.49709,0,4409.75710326,12266.6113494
185,0,0.0,0.0,4.23363351822,545.623901367,2713.75,-1861314.34055,4722055.49709,0,3294.46738247,371.925317438
186,0,86.5,0.0,0.0,286.629058838,2687.0,508685.659452,4642055.49709,0,171.616534763,2691.69601162
187,0,117.599990845,0.0,0.0,186.304672241,4912.3125,-1031314.34055,3452055.49709,0,0.0,2770.31452035
188,0,174.899993896,0.0,0.0,342.118804932,-18.8125,778685.659452,4762055.49709,0,1029.87695592,3497.22240512
189,0,281.199981689,0.0,6.35927200317,177.808532715,-2088.4375,-801314.340548,3302055.49709,0,0.0,3921.90416786
190,0,294.899993896,5.0,88.3071365356,3069.91625977,-4197.5,648685.659452,4212055.49709,0,28848.2384412,35497.8582847
191,0,257.399993896,0.0,23.643787384,542.041809082,-2523.625,1648685.65945,5442055.49709,0,0.0436800001189,4470.22269578
192,0,141.699996948,0.0,0.0,278.835510254,506.6875,678685.659452,4832055.49709,0,237.025574883,2613.51927531
193,0,0.0,0.0,57.1436195374,1152.34814453,5002.375,158685.659452,4302055.49709,0,5064.78226707,7959.67953277
194,0,231.600006104,0.0,49.263923645,1364.43518066,4993.8125,-261314.340548,3892055.49709,0,87788.9196082,10770.982783
195,0,16.6000003815,0.0,0.0,181.582717896,3717.5625,-1411314.34055,3652055.49709,0,0.0,1301.94511265
196,0,448.399993896,0.0,0.0,259.496765137,10770.5,-141314.340548,3622055.49709,0,1484.47361521,5395.11484368
197,0,148.999984741,0.0,0.0,220.93182373,7119.9375,-1461314.34055,3212055.49709,0,0.0,3082.9080271
198,0,0.0,0.0,0.0,0.0,0.0,1038685.65945,2392055.49709,0,0.0,6787.58404309
199,0,0.0,0.0,0.0,139.965240479,1571.9375,-1271314.34055,4222055.49709,0,4544.34992263,-263.689848176
200,0,574.700012207,0.0,13.8336486816,581.956665039,-614.5625,298685.659452,2612055.49709,0,906.510539053,11065.7313545
201,0,498.999969482,10.0,49.738658905,2169.60205078,814.5625,918685.659452,3342055.49709,0,70495.6177711,45686.467439
202,0,2.69999980927,0.0,0.0,160.760650635,-5097.1875,-2131314.34055,3752055.49709,0,0.0,-238.55183298
203,0,484.899993896,0.0,0.0,585.869873047,3074.75,308685.659452,2662055.49709,0,10586.5566392,10852.5232778
204,0,393.199981689,0.0,4.33338117599,686.258361816,45.0,708685.659452,2572055.49709,0,888.916727965,11979.8253428
205,0,123.599998474,0.0,0.0,186.304672241,6017.0625,-1041314.34055,3452055.49709,0,0.0,2779.0764222
206,0,202.099990845,0.0,2.01630401611,247.668701172,14812.9375,-1171314.34055,3142055.49709,0,0.0,4057.3526907
207,0,499.100006104,0.0,54.6472892761,1907.13842773,-105.25,818685.659452,3162055.49709,0,5650.30374669,18870.5004913
208,0,324.299987793,0.0,0.0,515.882263184,554.8125,1538685.65945,5482055.49709,0,1903.71488508,4589.81619795
209,0,444.100006104,21.0,0.0,668.113586426,-2714.3125,368685.659452,3212055.49709,0,115232.742535,62949.396466
210,0,22.1000003815,0.0,0.0,162.44102478,4317.4375,-1311314.34055,3662055.49709,0,0.0,1314.71977479
211,0,0.0,0.0,7.89502239227,839.747070313,-588.3125,-1491314.34055,4652055.49709,0,5444.8349835,3091.90916857
212,0,343.699981689,0.0,0.0,1136.54614258,-1495.3125,1408685.65945,4792055.49709,0,2431.21022956,10500.6409863
213,0,553.799987793,0.0,51.8370361328,1272.59838867,-2307.4375,1128685.65945,3052055.49709,0,1922.86675436,15426.1196827
214,0,346.600006104,0.0,8.35799789429,430.812805176,-1109.0,1348685.65945,5612055.49709,0,181208.168766,3353.47399291
215,0,936.599975586,0.0,18.3480834961,3767.95947266,-689.8125,1478685.65945,3252055.49709,0,5865.40602982,34650.0315504
216,0,118.199996948,5.0,2.46960639954,875.286621094,-1023.8125,318685.659452,4292055.49709,0,8929.6221716,20060.402764
217,0,780.0,0.0,62.9594497681,522.314941406,-3733.4375,-181314.340548,2512055.49709,0,1033.51699327,10253.5061806
218,0,5.0,0.0,0.0,137.048629761,-6148.4375,-1571314.34055,3692055.49709,0,0.0,591.939490935
219,0,489.199981689,0.0,0.0,631.79498291,996.6875,328685.659452,3162055.49709,0,3397.82092962,9966.2906211
220,0,497.299987793,0.0,41.4161834717,2012.52526855,882.125,1568685.65945,4522055.49709,0,85947.5468123,17509.0856197
221,0,201.199996948,0.0,0.0,748.304443359,-8110.875,-1441314.34055,4802055.49709,0,0.0,2975.21482573
222,0,17.3000011444,0.0,0.0,137.078781128,-1655.875,-2101314.34055,3622055.49709,0,0.0,25.1823339333
223,0,537.599975586,5.0,0.0,758.225341797,-1118.125,708685.659452,2502055.49709,0,4106.1990971,25843.5259816
224,0,59.4000015259,0.0,2.14219069481,563.624084473,6962.3125,-1801314.34055,4642055.49709,0,764.948774269,1037.39320181
225,0,573.899963379,0.0,0.0,0.0,0.0,1978685.65945,4872055.49709,0,1764.10514827,4082.14192095
226,0,88.0,0.0,0.0,161.288864136,9499.0625,-1491314.34055,3302055.49709,0,0.0,2182.69597349
227,0,163.599990845,0.0,0.0,727.016357422,1245.25,48685.6594516,3932055.49709,0,1149.72821982,7112.96231702
228,0,457.0,0.0,18.8088130951,1654.53588867,362.0,1588685.65945,4802055.49709,0,7419.5425599,14508.3087566
229,0,0.0,0.0,0.0,285.490814209,2254.4375,-2191314.34055,4372055.49709,0,0.0,-1003.24482682
230,0,933.900024414,0.0,0.0,839.277832031,-300.5,1258685.65945,2752055.49709,0,3255.67127218,15430.0174868
231,0,0.0,0.0,7.23028993607,247.894119263,889.375,-1401314.34055,4572055.49709,0,0.0,-679.603945546
232,0,296.899993896,25.0,0.0,489.107727051,-1596.25,1298685.65945,5102055.49709,0,22868.3289474,67942.3696638
